year,title,authors_short,all_authors,journal,doi,openalex_id
2018,Peptidomic investigation of Neoponera villosa venom by high-resolution mass spectrometry: seasonal and nesting habitat variations,"Camila Takeno Cologna, Renata Santos Rodrigues, Jean Carlos Santos et al. (n=6)",Camila Takeno Cologna; Renata Santos Rodrigues; Jean Carlos Santos; Edwin De Pauw; Eliane Candiani Arantes; Loïc Quinton,The Journal of venomous animals and toxins including tropical diseases,https://doi.org/10.1186/s40409-018-0141-3,https://openalex.org/W2788019047
2018,Glycosylated Site Mapping and Quantitative Glycomics by Mass Spectrometry,Jae‐Min Lim,Jae‐Min Lim,한국당과학회 학술대회,,https://openalex.org/W3188906272
2019,The Profile of Post-translational Modifications of Histone H1 in Chromatin of Mouse Embryonic Stem Cells,"T. Yu. Starkova, Т. О. Артамонова, V. V. Ermakova et al. (n=6)",T. Yu. Starkova; Т. О. Артамонова; V. V. Ermakova; Е. В. Чихиржина; М. А. Ходорковский; А. Н. Томилин,Acta Naturae,https://doi.org/10.32607/20758251-2019-11-2-82-91,https://openalex.org/W2956993000
2019,P4‐709: PROTEOLIPIDOME ANALYSIS OF HIPPOCAMPAL TISSUE FROM A MURINE ALZHEIMER'S DISEASE MODEL TO FACILITATE THERAPEUTIC TARGET IDENTIFICATION,"Whitaker Cohn, Jesus Campagna, Patricia Spilman et al. (n=9)",Whitaker Cohn; Jesus Campagna; Patricia Spilman; Chris Jean Elias; Chunni Zhu; Tina Bilousova; Kym F. Faull; Julian P. Whitelegge; Varghese John,Alzheimer s & Dementia,https://doi.org/10.1016/j.jalz.2019.09.073,https://openalex.org/W2980626188
2019,A Top-Down Proteomics Platform Coupling Serial Size Exclusion Chromatography and Fourier Transform Ion Cyclotron Resonance Mass Spectrometry,"Trisha Tucholski, Samantha J. Knott, Bifan Chen et al. (n=6)",Trisha Tucholski; Samantha J. Knott; Bifan Chen; Paige E. Pistono; Ziqing Lin; Ying Ge,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.8b04082,https://openalex.org/W2914139080
2019,Measurement of Individual Ions Sharply Increases the Resolution of Orbitrap Mass Spectra of Proteins,"Jared O. Kafader, Rafael D. Melani, Michael W. Senko et al. (n=6)",Jared O. Kafader; Rafael D. Melani; Michael W. Senko; Alexander Makarov; Neil L. Kelleher; Philip D. Compton,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.8b04519,https://openalex.org/W2908399125
2019,Mass Spectrometry Imaging of N-Glycans from Formalin-Fixed Paraffin-Embedded Tissue Sections Using a Novel Subatmospheric Pressure Ionization Source,"Yatao Shi, Zihui Li, Mildred Felder et al. (n=11)",Yatao Shi; Zihui Li; Mildred Felder; Qinying Yu; Xudong Shi; Yajing Peng; Qinjingwen Cao; Bin Wang; Luigi Puglielli; Manish S. Patankar; Lingjun Li,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.9b02995,https://openalex.org/W2972477261
2019,Analytical Strategies for the Identification and Characterization of RAGE Binders of Proinflammatory mediators. AGEs and ALES,Marco Mol,Marco Mol,Archivio Istituzionale della Ricerca (Universita Degli Studi Di Milano),https://doi.org/10.13130/mol-marco-hendrikus-adrianus_phd2019-09-16,https://openalex.org/W2977707463
2019,Assessing a commercial capillary electrophoresis interface (ZipChip) for shotgun proteomic applications,"Aimee Rinas, Conor Jenkins, Benjamin C. Orsburn",Aimee Rinas; Conor Jenkins; Benjamin C. Orsburn,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/559591,https://openalex.org/W2917898930
2019,Accurate and Sensitive Quantitation of the Dynamic Heat Shock Proteome using Tandem Mass Tags,"Aaron J. Storey, Rebecca E. Hardman, Stephanie D. Byrum et al. (n=8)",Aaron J. Storey; Rebecca E. Hardman; Stephanie D. Byrum; Samuel G. Mackintosh; Rick D. Edmondson; Wayne P. Wahls; Alan J. Tackett; Jeffrey A. Lewis,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/696641,https://openalex.org/W2962190465
2019,Multiplexed Single Ion Mass Spectrometry Improves Measurement of Proteoforms and Their Complexes,"Jared O. Kafader, Rafael D. Melani, Kenneth R. Durbin et al. (n=16)",Jared O. Kafader; Rafael D. Melani; Kenneth R. Durbin; Bon Ikwuagwu; Bryan P. Early; Ryan T. Fellers; Steven C. Beu; Vlad Zabrouskov; Alexander Makarov; Joshua T. Maze; Deven L. Shinholt; Ping Yip; Danielle Tullman‐Ercek; Michael W. Senko; Philip D. Compton; Neil L. Kelleher,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/715425,https://openalex.org/W2966607810
2019,Abstract B048: Proteomic approaches for the identification of druggable protein and epigenetic targets to complement melanoma immunotherapy,Alan J. Tackett,Alan J. Tackett,Cancer Immunology Research,https://doi.org/10.1158/2326-6074.cricimteatiaacr18-b048,https://openalex.org/W2911958541
2019,Abstract 248: Dynamic multi-OMICS analysis of glioblastoma cells reveals context of vulnerability to neddylation inhibition by pevonedistat,"Shayesteh R. Ferdosi, Brett M. Taylor, Nanyun Tang et al. (n=11)",Shayesteh R. Ferdosi; Brett M. Taylor; Nanyun Tang; Rita Bybee; Sen Peng; Victoria David‐Dirgo; Krystine Garcia‐Mansfield; Ritin Sharma; Patrick Pirrotte; Michael E. Berens; Harshil Dhruv,Cancer Research,https://doi.org/10.1158/1538-7445.am2019-248,https://openalex.org/W4231446599
2019,Gaining insight into electron capture dissociation mass spectrometry of peptides and proteins,Natalie Thompson,Natalie Thompson,Carolina Digital Repository (University of North Carolina at Chapel Hill),https://doi.org/10.17615/b5tt-8x97,https://openalex.org/W2966588533
2019,Expanding the mass range for UVPD-based native top-down mass spectrometry,"Jean‐François Greisch, Sem Tamara, Richard A. Scheltema et al. (n=9)",Jean‐François Greisch; Sem Tamara; Richard A. Scheltema; Howard W. R. Maxwell; Robert D. Fagerlund; Peter C. Fineran; Stephan Tetter; Donald Hilvert; Albert J. R. Heck,Chemical Science,https://doi.org/10.1039/c9sc01857c,https://openalex.org/W2955511448
2019,Abstract 248: Dynamic multi-OMICS analysis of glioblastoma cells reveals context of vulnerability to neddylation inhibition by pevonedistat,"Shayesteh R. Ferdosi, Brett Taylor, Nanyun Tang et al. (n=11)",Shayesteh R. Ferdosi; Brett Taylor; Nanyun Tang; Rita Bybee; Sen Peng; Victoria David‐Dirgo; Krystine Garcia‐Mansfield; Ritin Sharma; Patrick Pirrotte; Michael Berens; Harshil Dhruv,Experimental and Molecular Therapeutics,https://doi.org/10.1158/1538-7445.sabcs18-248,https://openalex.org/W2955802410
2019,Peptidomics Analysis of Milk Protein-Derived Peptides Released over Time in the Preterm Infant Stomach,"Robert L. Beverly, Mark A. Underwood, David C. Dallas",Robert L. Beverly; Mark A. Underwood; David C. Dallas,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.8b00604,https://openalex.org/W2910615182
2019,Cracking Proteoform Complexity of Ovalbumin with Anion-Exchange Chromatography–High-Resolution Mass Spectrometry under Native Conditions,"Florian Füssl, Angela Criscuolo, Ken Cook et al. (n=5)",Florian Füssl; Angela Criscuolo; Ken Cook; Kai Scheffler; Jonathan Bones,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.9b00375,https://openalex.org/W2971361489
2019,A Study into the ADP-Ribosylome of IFN-γ-Stimulated THP-1 Human Macrophage-like Cells Identifies ARTD8/PARP14 and ARTD9/PARP9 ADP-Ribosylation,"Hideyuki Higashi, Takashi Maejima, Lang Ho Lee et al. (n=7)",Hideyuki Higashi; Takashi Maejima; Lang Ho Lee; Y. Yamazaki; Michael O. Hottiger; Sasha A. Singh; Masanori Aikawa,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.8b00895,https://openalex.org/W2921257472
2019,Single-Shot Capillary Zone Electrophoresis–Tandem Mass Spectrometry Produces over 4400 Phosphopeptide Identifications from a 220 ng Sample,"Zhenbin Zhang, Alexander S. Hebert, Michael S. Westphall et al. (n=5)",Zhenbin Zhang; Alexander S. Hebert; Michael S. Westphall; Joshua J. Coon; Norman J. Dovic̀hi,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.9b00244,https://openalex.org/W2951047141
2019,Capillary Zone Electrophoresis-Tandem Mass Spectrometry with Activated Ion Electron Transfer Dissociation for Large-scale Top-down Proteomics,"Elijah N. McCool, Jean M. Lodge, Abdul Rehman Basharat et al. (n=6)",Elijah N. McCool; Jean M. Lodge; Abdul Rehman Basharat; Xiaowen Liu; Joshua J. Coon; Liangliang Sun,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1007/s13361-019-02206-6,https://openalex.org/W2944207730
2019,Ion-Ion Proton Transfer and Parallel Ion Parking for the Analysis of Mixtures of Intact Proteins on a Modified Orbitrap Mass Analyzer,"Scott A. Ugrin, A. Michelle English, John E. P. Syka et al. (n=7)",Scott A. Ugrin; A. Michelle English; John E. P. Syka; Dina L. Bai; Lissa C. Anderson; Jeffrey Shabanowitz; Donald F. Hunt,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1007/s13361-019-02290-8,https://openalex.org/W2966700924
2019,Standard Proteoforms and Their Complexes for Native Mass Spectrometry,"Luis F. Schachner, Ashley N. Ives, John P. McGee et al. (n=8)",Luis F. Schachner; Ashley N. Ives; John P. McGee; Rafael D. Melani; Jared O. Kafader; Philip D. Compton; Steven M. Patrie; Neil L. Kelleher,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1007/s13361-019-02191-w,https://openalex.org/W2940222661
2019,MON-487 Simultaneous Monitoring of 13 IGF-1 Variants in a Clinical Mass Spectrometry Assay,"Ievgen Motorykin, Michael P. Caulfield, Michael J. McPhaul et al. (n=4)",Ievgen Motorykin; Michael P. Caulfield; Michael J. McPhaul; Zengru Wu,Journal of the Endocrine Society,https://doi.org/10.1210/js.2019-mon-487,https://openalex.org/W2944461281
2019,Analysis of cardiac troponin proteoforms by top-down mass spectrometry,"Timothy N. Tiambeng, Trisha Tucholski, Zhijie Wu et al. (n=8)",Timothy N. Tiambeng; Trisha Tucholski; Zhijie Wu; Yanlong Zhu; Stanford D. Mitchell; David S. Roberts; Yutong Jin; Ying Ge,Methods in enzymology on CD-ROM/Methods in enzymology,https://doi.org/10.1016/bs.mie.2019.07.029,https://openalex.org/W2970801181
2019,Native Mass Spectrometry Analysis of Affinity-Captured Endogenous Yeast RNA Exosome Complexes,"Paul Dominic B. Olinares, Brian T. Chait",Paul Dominic B. Olinares; Brian T. Chait,Methods in molecular biology,https://doi.org/10.1007/978-1-4939-9822-7_17,https://openalex.org/W2990301359
2019,Uncovering Thousands of New Peptides with Sequence-Mask-Search Hybrid De Novo Peptide Sequencing Framework,"Korrawe Karunratanakul, Hsin‐Yao Tang, David W. Speicher et al. (n=5)",Korrawe Karunratanakul; Hsin‐Yao Tang; David W. Speicher; Ekapol Chuangsuwanich; Sira Sriswasdi,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.tir119.001656,https://openalex.org/W2979770225
2019,Optimization of TripleTOF spectral simulation and library searching for confident localization of phosphorylation sites,"Ayano Takai, Tomoya Tsubosaka, Yasuhiro Hirano et al. (n=8)",Ayano Takai; Tomoya Tsubosaka; Yasuhiro Hirano; Naoki Hayakawa; Fumitaka Tani; Pekka Haapaniemi; Veronika Suni; Susumu Y. Imanishi,PLoS ONE,https://doi.org/10.1371/journal.pone.0225885,https://openalex.org/W2991990617
2019,Static in vitro digestion tests to assess allergenic risk of novel proteins - Use of a peptidomics workflow based on free softwares,"Julien Jardin, Valérie Briard‐Bion, Amélia Torcello Gomez et al. (n=5)",Julien Jardin; Valérie Briard‐Bion; Amélia Torcello Gomez; Didier Dupont; Alan R. Mackie,Prodinra (INRA Bordeaux-Aquitaine),,https://openalex.org/W4288104382
2019,Comparison of data‐acquisition methods for the identification and quantification of histone post‐translational modifications on a Q Exactive HF hybrid quadrupole Orbitrap mass spectrometer,"Joby Cole, Eleanor J. Hanson, David C. James et al. (n=5)",Joby Cole; Eleanor J. Hanson; David C. James; David H. Dockrell; Mark J. Dickman,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.8401,https://openalex.org/W2912046117
2019,Identification of N‐terminal protein processing sites by chemical labeling mass spectrometry,"Santosh A. Misal, Sujun Li, Haixu Tang et al. (n=5)",Santosh A. Misal; Sujun Li; Haixu Tang; Predrag Radivojac; James P. Reilly,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.8435,https://openalex.org/W2924287439
2019,Lys‐Sequencer: An algorithm for <i>de novo</i> sequencing of peptides by paired single residue transposed Lys‐C and Lys‐N digestion coupled with high‐resolution mass spectrometry,"Yuan Mao, Thomas J. Daly, Ning Li",Yuan Mao; Thomas J. Daly; Ning Li,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.8574,https://openalex.org/W2972601808
2019,Native IM-Orbitrap MS: Resolving what was hidden,"Michael L. Poltash, Jacob W. McCabe, Mehdi Shirzadeh et al. (n=5)",Michael L. Poltash; Jacob W. McCabe; Mehdi Shirzadeh; Arthur Laganowsky; David H. Russell,TrAC Trends in Analytical Chemistry,https://doi.org/10.1016/j.trac.2019.05.035,https://openalex.org/W2947933948
2019,Interplay between post-translational cyclooxygenase-2 modifications and the metabolic and proteomic profile in a colorectal cancer cohort,"Patricia Prieto, Rafael I. Jaén, Daniel Calle et al. (n=12)",Patricia Prieto; Rafael I. Jaén; Daniel Calle; María Gómez‐Serrano; Estefanía Núñez; María Fernández‐Velasco; Paloma Martı́n-Sanz; Sergio Alonso; Jesús Vázquez; Sebastián Cerdán; Miguel A. Peinado; Lisardo Boscá,World Journal of Gastroenterology,https://doi.org/10.3748/wjg.v25.i4.433,https://openalex.org/W2913312409
2020,Lysine & Arginine Protein Post-translational Modifications by Enhanced DIA Libraries: Quantification in Murine Liver Disease,"Aaron Robinson, Aleksandra Binek, Vidya Venkatraman et al. (n=16)",Aaron Robinson; Aleksandra Binek; Vidya Venkatraman; Brian C. Searle; Ronald J. Holewinski; George Rosenberger; Sarah J. Parker; Nathan Basisty; Xueshu Xie; Peder J. Lund; Gautam Saxena; Jos eacute M Mato; Benjamin A. García; Birgit Schilling; Shelly C. Lu; Jennifer E. Van Eyk,,,https://openalex.org/W3033687969
2020,Morphology optimization and assessment of the performance limits of high-porosity nanostructured polymer monolithic capillary columns for proteomics analysis,"José Luís Dores‐Sousa, Herman Terryn, Sebastiaan Eeltink",José Luís Dores‐Sousa; Herman Terryn; Sebastiaan Eeltink,Analytica Chimica Acta,https://doi.org/10.1016/j.aca.2020.05.019,https://openalex.org/W3024913896
2020,Increased Single-Spectrum Top-Down Protein Sequence Coverage in Trapping Mass Spectrometers with Chimeric Ion Loading,"Chad R. Weisbrod, Lissa C. Anderson, Joseph B. Greer et al. (n=5)",Chad R. Weisbrod; Lissa C. Anderson; Joseph B. Greer; Caroline J. DeHart; Christopher L. Hendrickson,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.0c01064,https://openalex.org/W3058963095
2020,High-Field Asymmetric Waveform Ion Mobility Spectrometry and Native Mass Spectrometry: Analysis of Intact Protein Assemblies and Protein Complexes,"Oliver J. Hale, Eva Illes‐Toth, Todd H. Mize et al. (n=4)",Oliver J. Hale; Eva Illes‐Toth; Todd H. Mize; Helen J. Cooper,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.0c00649,https://openalex.org/W3020748261
2020,First-Principles Collision Cross Section Measurements of Large Proteins and Protein Complexes,"Jacob W. McCabe, Christopher S. Mallis, Klaudia I. Kocurek et al. (n=14)",Jacob W. McCabe; Christopher S. Mallis; Klaudia I. Kocurek; Michael L. Poltash; Mehdi Shirzadeh; Michael J. Hebert; Liqi Fan; T.G. Walker; Xueyun Zheng; Ting Jiang; Shiyu Dong; Cheng-Wei Lin; Arthur Laganowsky; David H. Russell,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.0c01285,https://openalex.org/W3042370943
2020,Middle-Down Proteomic Analyses with Ion Mobility Separations of Endogenous Isomeric Proteoforms,"Pavel V. Shliaha, Vladimir Gorshkov, Sergey I. Kovalchuk et al. (n=7)",Pavel V. Shliaha; Vladimir Gorshkov; Sergey I. Kovalchuk; Veit Schwämmle; Matthew A. Baird; Alexandre A. Shvartsburg; Ole N. Jensen,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.9b05011,https://openalex.org/W3000711605
2020,"Preparation, FPLC Purification and LC-FT-ICR-MS of Proteins","Tyler Johnson, Jiri Adamec, Paul Blum",Tyler Johnson; Jiri Adamec; Paul Blum,BIO-PROTOCOL,https://doi.org/10.21769/bioprotoc.3570,https://openalex.org/W3014398630
2020,Abstract 5133: Optimized RAS top-down proteomic assay reveals expanded proteoform landscape in malignant cells,"Caroline J. DeHart, Kanika Sharma, Dominic Esposito et al. (n=6)",Caroline J. DeHart; Kanika Sharma; Dominic Esposito; Anna Maciąg; Dwight V. Nissley; Frank McCormick,Cancer Research,https://doi.org/10.1158/1538-7445.am2020-5133,https://openalex.org/W3082976253
2020,Surface-Induced Dissociation of Protein Complexes Selected by Trapped Ion Mobility Spectrometry,"Erin Panczyk, Dalton T. Snyder, Mark E. Ridgeway et al. (n=6)",Erin Panczyk; Dalton T. Snyder; Mark E. Ridgeway; Árpád Somogyi; Melvin A. Park; Vicki H. Wysocki,ChemRxiv,https://doi.org/10.26434/chemrxiv.13477275,https://openalex.org/W4253782213
2020,Surface-Induced Dissociation of Protein Complexes Selected by Trapped Ion Mobility Spectrometry,"Erin Panczyk, Dalton T. Snyder, Mark E. Ridgeway et al. (n=6)",Erin Panczyk; Dalton T. Snyder; Mark E. Ridgeway; Árpád Somogyi; Melvin A. Park; Vicki H. Wysocki,ChemRxiv,https://doi.org/10.26434/chemrxiv.13477275.v1,https://openalex.org/W3209502776
2020,Identification and Analysis of Proteins Using Matrix Assisted Laser Desorption Ionization and Electrospray Ionization Mass Spectrometry,Neil R. Quebbemann,Neil R. Quebbemann,eScholarship (California Digital Library),,https://openalex.org/W3121760646
